episode,reward,length
1154,-13.595299,138
1155,-0.590748,131
1156,-56.864956,121
1157,-64.194503,131
1158,-87.204473,114
1159,-76.927967,85
1160,7.921981,143
1161,-64.673987,71
1162,-69.584646,90
1163,-65.842907,94
1164,-43.32738,112
1165,-99.322931,72
1166,-97.536981,102
1167,-92.36746,64
1168,-90.499339,91
1169,-17.714952,89
1170,-110.748712,96
1171,-126.17232,141
1172,1.372062,118
1173,-46.117438,114
1174,-31.999194,127
1175,0.284354,87
1176,-48.254858,88
1177,-179.52731,127
1178,-87.498027,81
1179,-62.373921,109
1180,-79.472794,78
1181,-41.733871,98
1182,-67.501109,89
1183,-39.215326,113
1184,-101.484128,72
1185,-88.720301,94
1186,-57.819356,90
1187,-58.333931,125
1188,-16.921476,102
1189,-17.986539,94
1190,-70.510792,89
1191,-25.143563,126
1192,-33.892554,128
1193,-39.578913,94
1194,-62.048152,84
1195,6.677006,120
1196,-105.883977,104
1197,7.603292,100
1198,-91.469119,74
1199,-25.665839,72
1200,-88.083606,97
1201,-70.643911,86
1202,-32.178178,117
1203,-95.94096,96
1204,-62.066754,65
1205,-68.666631,92
1206,-67.258703,70
1207,-98.737013,105
1208,-37.529161,122
1209,-52.50196,95
1210,-33.565606,145
1211,-110.012169,134
1212,-71.741167,80
1213,-105.39481,105
1214,-88.292547,145
1215,-77.769882,93
1216,-52.509943,109
1217,-70.844025,55
1218,-75.628582,116
1219,-57.505948,102
1220,-62.253414,75
1221,-41.170751,106
1222,14.086121,149
1223,-76.986014,112
1224,-28.66538,77
1225,-50.597928,126
1226,-18.594198,91
1227,-71.771815,76
1228,-13.697979,82
1229,-60.901548,118
1230,-56.453921,120
1231,-89.79941,102
1232,-129.392338,105
1233,-5.92911,88
1234,-48.30495,104
1235,-74.5311,90
1236,-47.520687,109
1237,-77.596478,61
1238,-61.13434,134
1239,27.922971,101
1240,-29.063164,118
1241,-139.531357,114
1242,-69.442353,92
1243,-51.986841,94
1244,-30.868692,78
1245,-76.621706,74
1246,6.122053,89
1247,-90.282547,136
1248,-15.975465,98
1249,-111.300032,99
1250,-27.736993,125
1251,-71.906133,118
1252,-88.265598,69
1253,-55.783252,70
1254,3.167432,87
1255,-82.227823,66
1256,-57.511545,102
1257,-59.607659,106
1258,-180.72707,136
1259,-70.788552,114
1260,-82.470465,95
1261,-27.553671,82
1262,-33.59533,75
1263,-27.831225,99
1264,-73.925324,62
1265,-69.778267,65
1266,-113.379611,88
1267,-61.212745,116
1268,-22.952685,936
1269,-136.18336,146
1270,-116.171948,101
1271,-7.386257,98
1272,-11.686909,83
1273,-67.52843,87
1274,-59.83612,70
1275,-37.73125,113
1276,-10.9149,139
1277,-67.260453,71
1278,-97.344494,97
1279,-36.416104,115
1280,-19.076123,140
1281,-59.182726,69
1282,-62.406912,72
1283,-68.596428,96
1284,-104.002158,89
1285,-134.483328,115
1286,-76.315781,89
1287,-36.058618,79
1288,1.390194,121
1289,-123.888884,80
1290,-46.039401,93
1291,-62.261011,142
1292,-56.206507,73
1293,-19.803541,137
1294,-30.889737,114
1295,-45.547744,60
1296,-70.456769,110
1297,-23.70995,108
1298,-89.989295,80
1299,-52.317619,57
1300,-51.070619,106
1301,-115.907015,75
1302,-36.546761,106
1303,-99.080917,95
1304,-58.431212,109
1305,-46.98623,104
1306,-73.809775,74
1307,-65.904479,82
1308,-105.971487,94
1309,-48.950307,160
1310,-104.020048,102
1311,-121.59176,159
1312,-64.858574,65
1313,-47.454459,66
1314,-31.95007,116
1315,-67.785915,82
1316,-23.980107,69
1317,-58.697035,85
1318,-53.592033,105
1319,-58.370793,108
1320,-86.43991,116
1321,-68.137842,82
1322,-79.005382,66
1323,-135.275865,90
1324,-98.982406,95
1325,-124.389463,82
1326,-62.690251,70
1327,-104.523825,109
1328,-38.327388,144
1329,-92.943694,81
1330,-24.35042,101
1331,-41.462202,92
1332,-41.462008,106
1333,9.793836,144
1334,-70.234798,81
